split,well_id,typewell_hash,exact_typewell_group,exact_typewell_group_size,shared_typewell,n_xy_points,x_start,y_start,x_end,y_end,x_midpoint,y_midpoint,x_mean,y_mean,x_min,x_max,y_min,y_max,horizontal_well_path,typewell_path
train,e730c32b,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,6469,3009827.83,1110667.1,3010069.85,1116569.23,3009923.5,1113343.89,3009927.289369307,1113372.006204977,3009827.83,3010069.85,1110665.32,1116569.23,data/raw/train/e730c32b__horizontal_well.csv,
train,e737965a,native_overlap_1_cluster_0027,native_overlap_1_cluster_0027,11,True,7694,2900286.09,1025301.18,2895458.72,1030781.23,2897979.16,1027884.91,2897980.5851520626,1027902.4443592418,2895458.72,2900286.09,1025301.08,1030781.23,data/raw/train/e737965a__horizontal_well.csv,
train,e748dd88,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,6264,3010003.7,1105026.93,3012522.2,1099728.22,3011118.77,1102494.19,3011122.4631545334,1102483.1811270735,3010003.7,3012522.2,1099728.22,1105027.22,data/raw/train/e748dd88__horizontal_well.csv,
train,e7818f7a,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,6829,3010615.32,1124377.49,3014906.58,1119687.02,3012612.27,1122204.09,3012626.112445456,1122194.6779733496,3010613.27,3014906.58,1119687.02,1124383.92,data/raw/train/e7818f7a__horizontal_well.csv,
train,e7c36e81,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,5655,2918442.19,1045469.08,2915148.84,1049302.98,2916991.8,1047168.32,2916973.7216852307,1047203.0431671105,2915148.84,2918442.19,1045469.08,1049302.98,data/raw/train/e7c36e81__horizontal_well.csv,
train,e7d0c1de,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,6455,3006820.11,1116806.06,3006157.85,1110883.46,3006488.66,1114090.09,3006491.5005639005,1114067.6900000013,3006157.85,3006820.11,1110883.46,1116806.06,data/raw/train/e7d0c1de__horizontal_well.csv,
train,e85074c5,native_overlap_1_cluster_0011,native_overlap_1_cluster_0011,26,True,7236,2918025.57,1045733.64,2922902.56,1041060.14,2920302.92,1043568.85,2920311.738063836,1043554.1358360976,2918025.35,2922902.56,1041060.14,1045736.03,data/raw/train/e85074c5__horizontal_well.csv,
train,e97032ad,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,5654,2918442.19,1045469.08,2915088.49,1049234.26,2916974.91,1047153.19,2916926.367584008,1047154.2821489206,2915088.49,2918442.19,1045469.08,1049234.26,data/raw/train/e97032ad__horizontal_well.csv,
train,e9949a23,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,6407,2922467.52,1014472.11,2918622.1,1018836.71,2920745.88,1016441.84,2920720.8433931684,1016463.495122521,2918622.1,2922467.52,1014472.11,1018836.71,data/raw/train/e9949a23__horizontal_well.csv,
train,ea0b99b7,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,10939,2991441.28,1072260.99,2995250.08,1062569.95,2993257.89,1067654.12,2993258.9570152727,1067640.0236703572,2991435.45,2995250.08,1062569.95,1072262.53,data/raw/train/ea0b99b7__horizontal_well.csv,
train,ea3a0e38,native_overlap_1_cluster_0021,native_overlap_1_cluster_0021,15,True,11794,2957449.19,1080493.01,2964689.17,1071906.33,2960821.23,1076348.0,2960849.590853818,1076353.5019603206,2957448.27,2964689.17,1071906.33,1080493.92,data/raw/train/ea3a0e38__horizontal_well.csv,
train,ea41324e,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,6839,3003851.34,1117049.51,3003748.36,1110628.55,3003837.9,1114040.7,3003824.0858692736,1114024.124829661,3003747.85,3003866.77,1110628.55,1117049.51,data/raw/train/ea41324e__horizontal_well.csv,
train,eabc711b,native_overlap_1_cluster_0007,native_overlap_1_cluster_0007,30,True,7314,3000034.39,1095287.97,2997721.02,1101559.93,2999138.58,1098195.88,2999094.2164861904,1098211.5805961217,2997721.02,3000073.55,1095287.97,1101559.93,data/raw/train/eabc711b__horizontal_well.csv,
train,eac10e86,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7501,2889314.12,1025703.62,2894333.65,1020534.74,2891713.18,1023213.27,2891716.2414824734,1023203.0776803108,2889309.44,2894333.65,1020534.74,1025703.62,data/raw/train/eac10e86__horizontal_well.csv,
train,eafb863e,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,5317,2917000.88,1039368.09,2913934.89,1043090.53,2915599.94,1041021.9,2915596.5316118076,1041054.5277318058,2913934.89,2917000.88,1039368.09,1043090.53,data/raw/train/eafb863e__horizontal_well.csv,
train,eb06a4e7,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,6379,3005950.27,1110571.44,3006508.83,1116369.6,3006121.72,1113220.2,3006152.7920755474,1113245.707214296,3005950.27,3006508.83,1110571.44,1116369.6,data/raw/train/eb06a4e7__horizontal_well.csv,
train,eb640a35,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,7782,2992523.81,1121590.61,2995097.31,1114752.43,2993672.95,1118366.39,2993702.0866152695,1118359.505889237,2992523.65,2995097.31,1114752.43,1121590.61,data/raw/train/eb640a35__horizontal_well.csv,
train,eb934281,native_overlap_1_cluster_0028,native_overlap_1_cluster_0028,11,True,7812,2986961.24,1064693.46,2986821.21,1072024.16,2986942.5,1068123.54,2986918.137780338,1068142.9697977328,2986821.21,2987000.81,1064693.46,1072024.16,data/raw/train/eb934281__horizontal_well.csv,
train,eba6605e,native_overlap_1_cluster_0030,native_overlap_1_cluster_0030,8,True,5719,2902636.69,1017414.15,2906817.69,1020674.97,2904547.53,1018944.61,2904562.7883038884,1018956.2936527368,2902636.5,2906817.69,1017414.15,1020674.97,data/raw/train/eba6605e__horizontal_well.csv,
train,ebe69318,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,6718,2900480.24,1026355.25,2904599.33,1021816.65,2902346.57,1024300.97,2902373.7753810724,1024285.7672595991,2900479.74,2904599.33,1021816.65,1026355.25,data/raw/train/ebe69318__horizontal_well.csv,
train,ec0d597b,native_overlap_1_cluster_0027,native_overlap_1_cluster_0027,11,True,6452,2892290.41,1028539.66,2896468.85,1024410.39,2894153.03,1026650.91,2894191.0129014435,1026646.6794094838,2892288.28,2896468.85,1024410.39,1028541.11,data/raw/train/ec0d597b__horizontal_well.csv,
train,ec13af42,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,7362,3007301.14,1091356.81,3011731.77,1086261.54,3009311.51,1089024.73,3009320.3720252663,1088996.1269220328,3007301.14,3011731.77,1086261.54,1091357.76,data/raw/train/ec13af42__horizontal_well.csv,
train,ecdab904,native_overlap_1_cluster_0029,native_overlap_1_cluster_0029,10,True,8176,2980645.96,1051892.93,2980303.99,1059367.79,2980457.03,1055288.81,2980480.214397008,1055322.2093970126,2980303.99,2980667.06,1051892.63,1059367.79,data/raw/train/ecdab904__horizontal_well.csv,
train,ecdaf714,native_overlap_1_cluster_0011,native_overlap_1_cluster_0011,26,True,8240,2923418.68,1055177.56,2918209.21,1060895.63,2920943.36,1057822.51,2920945.1338325255,1057846.6537184406,2918209.21,2923418.68,1055177.42,1060895.63,data/raw/train/ecdaf714__horizontal_well.csv,
train,ed6436d6,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,5027,3001779.24,1085910.93,3000234.83,1090027.42,3001128.75,1087681.4,3001110.4343783525,1087722.8822697438,3000234.83,3001779.24,1085910.93,1090027.42,data/raw/train/ed6436d6__horizontal_well.csv,
train,ed6e6e54,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,7385,3007905.34,1097664.38,3005353.39,1104428.66,3006653.7,1100977.66,3006663.303099526,1100984.830413,3005353.39,3007905.34,1097664.38,1104428.66,data/raw/train/ed6e6e54__horizontal_well.csv,
train,edf885a3,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,4863,3009231.66,1083582.65,3006183.23,1086695.64,3007881.18,1084960.09,3007864.560618959,1084988.4798067035,3006183.23,3009231.66,1083582.65,1086695.64,data/raw/train/edf885a3__horizontal_well.csv,
train,ee0300f7,native_overlap_1_cluster_0026,native_overlap_1_cluster_0026,13,True,6161,3016829.37,1092406.81,3018837.38,1087108.5,3017735.14,1089982.38,3017748.4819363714,1089961.3165947131,3016824.37,3018837.38,1087108.5,1092409.81,data/raw/train/ee0300f7__horizontal_well.csv,
train,ee288beb,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,6190,2994891.45,1127399.97,2996543.29,1121965.45,2995599.29,1124906.51,2995621.8895945153,1124889.797337642,2994889.0,2996543.29,1121965.45,1127405.21,data/raw/train/ee288beb__horizontal_well.csv,
train,ee4aecac,native_overlap_1_cluster_0022,native_overlap_1_cluster_0022,14,True,6596,2971275.07,1066124.07,2975115.8,1061043.44,2973132.86,1063669.04,2973127.56120981,1063656.7151485782,2971275.07,2975115.8,1061043.44,1066124.07,data/raw/train/ee4aecac__horizontal_well.csv,
train,eeda36f5,native_overlap_1_cluster_0018,native_overlap_1_cluster_0018,17,True,6198,2946315.02,1015017.04,2947744.45,1009317.06,2947021.27,1012325.62,2947009.394135218,1012311.8731268138,2946315.02,2947744.45,1009317.06,1015017.04,data/raw/train/eeda36f5__horizontal_well.csv,
train,eeed308d,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,5503,2907564.62,1034802.29,2910958.35,1031100.4,2909105.77,1033130.35,2909115.1853043744,1033106.8347065288,2907561.15,2910958.35,1031100.4,1034803.61,data/raw/train/eeed308d__horizontal_well.csv,
train,ef04658e,native_overlap_1_cluster_0017,native_overlap_1_cluster_0017,19,True,5664,2941065.2,1064401.08,2938095.25,1068697.85,2939677.05,1066355.0,2939692.8044438576,1066389.22397069,2938095.25,2941065.2,1064401.08,1068697.85,data/raw/train/ef04658e__horizontal_well.csv,
train,ef8e3ed0,native_overlap_1_cluster_0028,native_overlap_1_cluster_0028,11,True,6637,2987802.19,1065444.79,2987690.32,1071895.26,2987759.96,1068581.39,2987741.078711782,1068587.9635076148,2987678.8,2987802.19,1065444.79,1071895.26,data/raw/train/ef8e3ed0__horizontal_well.csv,
train,efde6ac3,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,6220,2994436.83,1122149.3,2996389.15,1116753.38,2995350.48,1119678.73,2995360.951503212,1119659.9157138264,2994436.62,2996389.15,1116753.38,1122149.3,data/raw/train/efde6ac3__horizontal_well.csv,
train,efe96181,native_overlap_1_cluster_0017,native_overlap_1_cluster_0017,19,True,5464,2939206.29,1064731.24,2942516.48,1061141.94,2940645.81,1063126.76,2940677.451068821,1063107.3532631742,2939201.79,2942516.48,1061141.94,1064733.08,data/raw/train/efe96181__horizontal_well.csv,
train,f0188a48,native_overlap_1_cluster_0015,native_overlap_1_cluster_0015,20,True,6139,2981244.56,1084587.91,2984533.45,1080186.49,2982508.26,1082485.7,2982602.7504104995,1082506.533824729,2981244.56,2984533.45,1080186.49,1084587.91,data/raw/train/f0188a48__horizontal_well.csv,
train,f021b650,native_overlap_1_cluster_0029,native_overlap_1_cluster_0029,10,True,5610,2986796.01,1051358.55,2985013.35,1056050.59,2986005.13,1053433.36,2985994.316688047,1053467.004076647,2985013.35,2986796.02,1051358.55,1056050.59,data/raw/train/f021b650__horizontal_well.csv,
train,f03f10fe,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,5823,2909380.01,1040189.78,2913024.06,1036191.48,2911055.26,1038329.08,2911080.2788425195,1038327.4846659814,2909380.01,2913024.06,1036191.48,1040189.78,data/raw/train/f03f10fe__horizontal_well.csv,
train,f053a1b9,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,5952,3011289.57,1093063.86,3009417.85,1098155.72,3010458.04,1095372.8,3010432.242898186,1095391.5525907269,3009417.85,3011289.57,1093063.86,1098155.72,data/raw/train/f053a1b9__horizontal_well.csv,
train,f074d277,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,3868,3022360.3,1106190.93,3019939.77,1108786.68,3021249.01,1107368.74,3021243.7555997954,1107388.0990020663,3019939.77,3022360.3,1106190.93,1108786.68,data/raw/train/f074d277__horizontal_well.csv,
train,f07d7037,native_overlap_1_cluster_0028,native_overlap_1_cluster_0028,11,True,7688,2986790.2,1064878.11,2986649.86,1071974.04,2986729.47,1068135.14,2986732.19288762,1068162.658064526,2986646.7,2986795.03,1064878.09,1071974.04,data/raw/train/f07d7037__horizontal_well.csv,
train,f08774c3,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,5645,2920941.59,1014031.02,2916625.73,1016657.04,2919023.58,1015176.24,2919006.372070855,1015218.4265367592,2916625.73,2920941.59,1014031.02,1016657.04,data/raw/train/f08774c3__horizontal_well.csv,
train,f140c2fa,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,6024,2922495.7,1013646.65,2918620.45,1017455.25,2920739.02,1015319.98,2920725.5678436407,1015351.6785109567,2918620.45,2922495.7,1013646.65,1017455.25,data/raw/train/f140c2fa__horizontal_well.csv,
train,f16e25e3,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,6585,2989887.41,1120072.22,2989380.1,1126080.22,2989647.62,1122801.92,2989652.3431678056,1122828.3815626411,2989380.1,2989887.41,1120071.97,1126080.22,data/raw/train/f16e25e3__horizontal_well.csv,
train,f2d4c8c9,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7908,2885861.33,1021453.59,2880828.16,1027022.77,2883493.87,1024108.22,2883467.23590794,1024099.8552225576,2880828.16,2885861.33,1021453.47,1027022.77,data/raw/train/f2d4c8c9__horizontal_well.csv,
train,f321a31c,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,6555,3005043.98,1072250.81,3008757.01,1067145.51,3006759.83,1069729.01,3006767.1587154767,1069727.0094813134,3005043.98,3008757.01,1067145.51,1072250.81,data/raw/train/f321a31c__horizontal_well.csv,
train,f40cd091,native_overlap_1_cluster_0007,native_overlap_1_cluster_0007,30,True,6776,3000263.77,1101705.17,2997706.16,1107607.11,2998892.09,1104441.39,2998932.010092974,1104470.865675914,2997706.16,3000263.77,1101705.17,1107607.11,data/raw/train/f40cd091__horizontal_well.csv,
train,f439a621,native_overlap_1_cluster_0011,native_overlap_1_cluster_0011,26,True,4695,2928485.46,1055520.11,2925738.76,1058770.74,2927289.34,1057020.87,2927262.752694353,1057029.646513312,2925738.76,2928485.46,1055520.11,1058770.74,data/raw/train/f439a621__horizontal_well.csv,
train,f49fdea3,native_overlap_1_cluster_0029,native_overlap_1_cluster_0029,10,True,7027,2992087.99,1057751.11,2987511.81,1062395.48,2989963.8,1059886.34,2989959.933347092,1059912.289705421,2987511.81,2992087.99,1057751.11,1062395.48,data/raw/train/f49fdea3__horizontal_well.csv,
train,f4d12d23,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,5448,2917911.97,1040066.25,2914768.4,1043821.57,2916511.53,1041732.6,2916494.9815033125,1041759.1741611602,2914768.4,2917911.97,1040066.25,1043821.57,data/raw/train/f4d12d23__horizontal_well.csv,
train,f56d3ace,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,7383,3003404.25,1117079.06,3003211.84,1110306.57,3003258.09,1113993.13,3003265.8487281525,1113964.1429852294,3003211.84,3003405.03,1110306.57,1117079.06,data/raw/train/f56d3ace__horizontal_well.csv,
train,f5859199,native_overlap_1_cluster_0054,native_overlap_1_cluster_0054,1,False,7438,2988475.97,1052048.27,2986002.8,1058494.54,2987350.49,1055037.47,2987334.0622438807,1055053.8858819574,2986002.8,2988477.47,1052044.09,1058494.54,data/raw/train/f5859199__horizontal_well.csv,
train,f5d8aab6,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,6576,3007336.63,1129298.06,3005982.37,1135050.29,3006723.64,1131853.87,3006718.2635568636,1131889.217925792,3005982.37,3007336.63,1129297.53,1135050.29,data/raw/train/f5d8aab6__horizontal_well.csv,
train,f631da6e,native_overlap_1_cluster_0020,native_overlap_1_cluster_0020,15,True,5604,2985513.34,1107764.55,2982008.21,1111791.33,2983857.41,1109693.05,2983841.7115970715,1109693.291357959,2982008.21,2985513.34,1107764.55,1111791.33,data/raw/train/f631da6e__horizontal_well.csv,
train,f6824bb0,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,6864,2907356.58,1037428.49,2903275.0,1042138.62,2905537.17,1039566.55,2905505.1080142814,1039580.8874198697,2903275.0,2907356.58,1037428.49,1042138.62,data/raw/train/f6824bb0__horizontal_well.csv,
train,f6bc699b,native_overlap_1_cluster_0021,native_overlap_1_cluster_0021,15,True,5501,2951917.08,1075186.89,2955140.64,1071417.94,2953351.26,1073492.33,2953390.515308122,1073488.525822576,2951916.78,2955140.64,1071417.94,1075188.85,data/raw/train/f6bc699b__horizontal_well.csv,
train,f6d009f4,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,8003,3009377.95,1135426.87,3005639.6,1141857.53,3007619.66,1138393.94,3007617.4538585497,1138423.122801451,3005639.6,3009377.95,1135426.87,1141857.53,data/raw/train/f6d009f4__horizontal_well.csv,
train,f72b268f,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,7918,3004259.22,1136290.57,3004048.03,1128849.05,3004496.35,1132756.14,3004278.481715071,1132758.7270598595,3004048.03,3004498.18,1128849.05,1136291.52,data/raw/train/f72b268f__horizontal_well.csv,
train,f8662c22,native_overlap_1_cluster_0022,native_overlap_1_cluster_0022,14,True,6957,2971710.29,1066705.59,2975707.47,1061381.03,2973628.94,1064162.2,2973633.9458387345,1064153.7362685085,2971710.29,2975707.47,1061381.03,1066705.59,data/raw/train/f8662c22__horizontal_well.csv,
train,f88ddb26,native_overlap_1_cluster_0029,native_overlap_1_cluster_0029,10,True,6585,2985644.93,1064879.98,2985626.32,1058770.21,2985638.25,1062058.74,2985640.2932893005,1062036.7854533023,2985620.97,2985661.63,1058770.21,1064879.98,data/raw/train/f88ddb26__horizontal_well.csv,
train,f8afa78a,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7367,2886250.78,1022271.53,2890994.89,1017038.37,2888539.06,1019776.42,2888535.935954931,1019763.423728793,2886250.78,2890994.89,1017038.37,1022271.53,data/raw/train/f8afa78a__horizontal_well.csv,
train,f8f59188,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,6740,3006373.5,1122241.9,3006527.78,1128387.83,3006463.92,1125024.16,3006448.240623136,1125054.1477878299,3006371.2,3006527.78,1122241.36,1128387.83,data/raw/train/f8f59188__horizontal_well.csv,
train,f9fc81aa,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7113,2905604.12,1031745.12,2910130.52,1026701.12,2907764.02,1029348.09,2907770.391329965,1029340.8363967398,2905604.12,2910130.52,1026701.12,1031745.12,data/raw/train/f9fc81aa__horizontal_well.csv,
train,fa16d114,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,6928,2888205.32,1024016.38,2892976.62,1019144.23,2890544.96,1021605.99,2890555.3127193935,1021612.1073599883,2888205.32,2892976.62,1019144.23,1024016.38,data/raw/train/fa16d114__horizontal_well.csv,
train,fa31da94,native_overlap_1_cluster_0013,native_overlap_1_cluster_0013,22,True,6681,3013417.13,1114189.0,3017189.49,1109410.92,3015134.37,1112035.51,3015153.38681335,1112014.4157775757,3013417.13,3017189.49,1109410.92,1114189.0,data/raw/train/fa31da94__horizontal_well.csv,
train,fa667be2,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,8798,3010273.73,1074719.73,3007166.56,1082734.08,3008750.89,1078635.48,3008751.761395757,1078641.1182291433,3007166.56,3010273.73,1074719.73,1082734.08,data/raw/train/fa667be2__horizontal_well.csv,
train,fae0c593,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,6147,2994732.55,1121686.2,2992996.67,1127005.59,2993957.03,1124095.53,2993933.569876358,1124116.3589946292,2992996.67,2994732.55,1121686.2,1127005.59,data/raw/train/fae0c593__horizontal_well.csv,
