well_a,well_b,min_xy_dist_ft,sample_min_xy_dist_ft,global_angle_deg,eval_angle_deg,local_angle_at_closest_deg,a_md,b_md,a_closest_idx,b_closest_idx,a_x,a_y,b_x,b_y,a_length_ft,b_length_ft,a_eval_start_idx,a_eval_end_idx,b_eval_start_idx,b_eval_end_idx,a_start_x,a_start_y,a_end_x,a_end_y,b_start_x,b_start_y,b_end_x,b_end_y
445af6c2,cdc60a53,1562.8888304994193,1562.9026406336716,179.04857282955473,178.92522320640848,179.98642678193968,11302.0,13262.0,1005,2747,2907555.63,1037468.41,2906373.21,1036446.4,7437.787933102292,7122.335454975451,1957,7997,1753,7630,2907267.82,1037843.06,2912184.29,1032261.93,2907832.98,1034740.78,2903214.42,1040162.64
084d66f9,f439a621,1562.907772743029,1562.971051203596,178.50293989453314,179.94057572349726,179.89395824972905,10463.0,11012.0,238,620,2929601.99,1056681.91,2928371.84,1055717.85,5049.714428014704,4255.696921410205,1747,5631,1874,4694,2929605.81,1056686.42,2932964.64,1052915.76,2928485.46,1055520.11,2925738.76,1058770.74
1b82b665,2d0c268a,1563.635309527358,1563.635309527358,157.1050699970654,158.01964174764808,160.82483180893777,15566.0,16958.0,5363,6288,3001369.92,1122874.22,3002839.16,1122339.16,4844.276906742777,5745.931902363478,1558,5363,1739,6288,2999683.78,1127415.58,3001369.92,1122874.22,3002585.95,1116598.81,3002839.16,1122339.16
764072a5,d40f61d5,1564.122244615145,1564.132411434264,178.1340106630563,177.76860287104734,168.76116337367165,10508.0,11986.0,16,1625,2911067.62,1040134.55,2909911.18,1039081.4,4169.450928359806,5345.018035442033,1645,4593,1841,5879,2911067.73,1040134.45,2908332.71,1043281.51,2909166.73,1039885.24,2912802.39,1035967.18
75c20ec7,9d072e4c,1572.0214294976304,1572.0214294976304,159.565526305912,159.8336304044538,161.21007381833186,18629.0,18059.0,7204,6797,3001094.95,1095217.29,3002200.37,1096335.01,6585.208338883347,6532.455022891409,1844,7204,1691,6797,3005130.42,1090013.45,3001094.95,1095217.29,3000251.43,1102569.96,3002200.37,1096335.01
521a7819,75cd5f11,1572.4924680262452,1572.527415500219,178.4464657988655,178.41902669340112,150.01092944216052,12133.0,10568.0,1758,0,2906882.18,1038516.4,2908027.9,1039593.46,6597.515965308433,6013.1508423787245,2024,7223,1464,6409,2907622.96,1037643.45,2903303.06,1042630.0,2908027.9,1039593.46,2912086.94,1035157.0
153552f5,729665c0,1573.5817234895007,1573.5978560291976,176.87452255808063,176.62317735054856,174.99101772709074,13743.0,17153.0,2494,5774,3002601.79,1091689.09,3001308.33,1090792.92,5947.420052333311,5413.395596490217,1803,6497,1512,5774,3003739.07,1090107.02,3000232.74,1094910.92,2997883.18,1094984.96,3001308.33,1090792.92
75c20ec7,e161bd0c,1574.0824599113027,1574.0977249522323,173.6725932863254,173.23548803568397,170.80568660774574,11552.0,13325.0,127,1869,3005129.99,1090013.67,3003990.4,1088927.82,6585.208338883347,4072.502960649443,1844,7204,1864,4812,3005130.42,1090013.45,3001094.95,1095217.29,3003204.2,1089748.58,3006039.34,1086825.01
1aaf1da0,593876b6,1574.8936738714701,1574.8943802047725,155.31800820882202,155.3613966396034,153.62453062173358,17418.0,17374.0,6048,6365,3004822.52,1110395.88,3006319.58,1110884.86,5835.320754414367,6052.150729294504,1517,6320,1524,6365,3006646.69,1105139.94,3004739.06,1110654.64,3006910.23,1116908.12,3006319.58,1110884.86
32fe84c9,7993a768,1574.9847812916407,1574.9847812916407,178.70287499190798,178.7904217409189,176.66301741349477,19426.0,18662.0,8162,7046,2984699.76,1065198.4,2986248.63,1064912.78,7660.346489422149,6551.623160080292,1755,8162,1560,7046,2984564.94,1072857.56,2984699.76,1065198.4,2986215.62,1058361.24,2986248.63,1064912.78
add9c322,d543916f,1575.7232069750291,1575.7734955570556,168.67533503211592,170.82081799702433,124.23172973727036,15908.0,10409.0,5436,6,2990151.83,1119947.16,2991722.46,1120073.75,5176.992832301421,5925.371204456429,1587,5518,1482,6280,2990450.1,1114860.88,2990145.26,1120028.89,2991722.49,1120073.61,2993226.14,1114342.2
0be01c24,8ac2f237,1577.933881662682,1577.9511559611465,173.79733551221838,173.83199881124577,168.68984693958637,10993.0,11648.0,199,606,3007171.91,1116759.59,3008749.84,1116763.09,5904.570095044939,6435.867723096994,1647,6384,1456,6774,3007171.27,1116757.71,3006483.95,1110893.28,3008754.33,1116485.16,3008808.47,1122920.8
6a0ff78e,995ff498,1578.9367539581006,1578.9736261258975,178.6863374026573,179.6600785193974,179.74226970080255,10763.0,13304.0,118,2731,2906432.28,1037158.04,2905229.17,1036135.51,7586.35826613149,5782.489620544004,1425,7889,1601,6126,2906424.06,1037169.13,2911497.95,1031529.23,2906802.09,1034335.89,2903034.23,1038722.28
264feceb,b881d27e,1579.1641023340364,1579.1728256275326,178.6273533489163,178.0536606214753,178.34087791097602,10608.0,12078.0,11,1327,2903911.52,1026541.69,2905190.91,1027467.39,6883.283920586129,5016.998400019547,1743,7407,1433,5441,2903911.6,1026541.57,2899336.93,1031684.72,2904706.35,1028254.51,2907949.92,1024427.04
1131525f,e737965a,1579.3262966847851,1579.3485057136968,178.82511994696455,178.26238718327963,175.3334522377784,10721.0,10948.0,5,359,2901513.66,1026300.53,2900238.41,1025368.86,5248.376662711882,7303.043825652138,1389,5547,1739,7693,2901513.56,1026300.68,2905062.8,1022434.37,2900286.09,1025301.18,2895458.72,1030781.23
0dc835f3,ee288beb,1581.1637229586881,1581.1986968122471,178.26613208562756,178.52411821044058,179.90111319792132,11136.0,15235.0,478,5115,2994716.51,1122401.79,2996189.19,1122977.37,5224.065777610338,5680.016110540507,851,5278,1552,6189,2994854.75,1121984.78,2993184.97,1126934.8,2994891.45,1127399.97,2996543.29,1121965.45
09441b8d,d40f61d5,1583.5575117437782,1583.5745101825112,177.68039883936655,177.5422895105504,61.85164816972321,11542.0,10361.0,1155,0,2907941.42,1038882.11,2909166.73,1039885.24,6799.295443771958,5345.018035442033,1907,7394,1841,5879,2908308.08,1038444.9,2903888.74,1043612.09,2909166.73,1039885.24,2912802.39,1035967.18
4cecf7b3,e748dd88,1584.399701243549,1584.4332902963808,175.3419928370234,174.9618472089304,179.55214731813678,12782.0,17220.0,1070,5621,3010818.61,1099286.4,3012103.83,1100212.97,7336.175950629676,5866.785313448891,1657,7675,1452,6263,3011081.15,1098578.86,3007404.2,1104927.05,3010003.7,1105026.93,3012522.2,1099728.22
4a035ec2,9bd2bba3,1586.2031166911954,1586.2321447382303,170.41911218132586,171.14911740755426,171.65811768552894,16240.0,12414.0,4521,510,3008106.63,1073867.72,3009553.2,1074518.47,4045.496829673486,8618.358916870498,1934,4521,1653,9091,3005821.68,1077206.14,3008106.63,1073867.72,3009604.71,1074407.48,3005988.57,1082230.5
aee6393a,b4d8dd4f,1587.5838699419965,1587.5838699419965,174.50962066549002,174.36684414714398,178.5681082769204,10730.0,10246.0,0,0,2918100.14,1046080.67,2916716.93,1045301.47,6920.686982113914,5354.515239328611,1281,7145,1650,5908,2918100.14,1046080.67,2923179.74,1041380.29,2916716.93,1045301.47,2913152.84,1049297.48
512943b2,992c99e8,1587.879323185457,1587.8840189699206,178.84749174427802,179.7408332450407,75.44618914987015,10786.0,11855.0,0,1080,3004782.61,1117089.43,3006364.34,1116949.82,6145.922783927544,6198.683409571652,1652,6680,1836,6739,3004782.61,1117089.43,3004501.27,1110949.95,3006331.09,1116403.61,3006490.24,1122600.25
8bb9c1e6,e6c55748,1588.0535976470014,1588.0635204234113,178.04144754226985,177.93255024230103,30.601160461821667,13249.0,10606.0,2730,0,2905321.93,1033366.72,2906522.52,1034406.19,5877.506581978289,5487.810282735605,1836,6381,1487,5958,2906762.86,1031663.8,2902952.02,1036138.46,2906522.52,1034406.19,2910221.4,1030352.26
5138a660,5f6756c5,1589.958540340043,1589.965833878188,154.71551813143935,154.15950657434175,155.89584296298736,11683.0,18683.0,0,7280,3012680.87,1109802.8,3013970.47,1110732.8,4671.652293279144,7402.857078250111,1270,4828,2133,8063,3012680.87,1109802.8,3013461.2,1105196.78,3017743.46,1105291.45,3013507.95,1111362.92
861e71df,d924e971,1590.7676156182954,1590.7676156182954,154.7452924675468,154.77138949091648,159.4291093912333,17056.0,16291.0,6283,5307,3006738.67,1111019.96,3005718.57,1109799.33,5762.5805064224905,4643.512679879596,1584,6283,2124,5307,3007309.18,1116754.23,3006738.67,1111019.96,3007274.18,1105424.14,3005718.57,1109799.33
200d233d,ab3ced07,1591.6874684749257,1591.6874684749257,170.4012924066544,170.26182821507084,172.0459633805013,17269.0,17628.0,5895,6007,3011307.13,1100400.01,3011112.8,1098820.23,5396.728964965756,5400.833932875543,1970,5895,1758,6007,3008624.11,1105082.54,3011307.13,1100400.01,3012978.88,1093752.02,3011112.8,1098820.23
999daf80,b4f37e6e,1593.3009524253318,1593.3216326277782,179.36269810111793,178.91365657476058,172.51326681497852,10456.0,11199.0,113,619,2917691.4,1045036.11,2916381.35,1044129.26,4920.132865899107,4156.215573391354,1875,5438,1507,4498,2917692.62,1045034.95,2914583.97,1048848.61,2916184.23,1044345.05,2918845.89,1041152.92
8478df29,efde6ac3,1593.6035884123896,1593.6101287958934,179.40175648574342,179.55255180857358,178.863176095032,10364.0,10380.0,203,51,2992926.15,1121640.96,2994436.66,1122148.83,6120.600535249753,5738.249387121568,1841,6697,1661,6219,2992926.83,1121638.28,2990904.63,1127415.17,2994436.83,1122149.3,2996389.15,1116753.38
8478df29,d085e611,1593.6035884123896,1593.6101287958934,179.33034125302956,179.3959338732708,178.863176095032,10364.0,10380.0,203,51,2992926.15,1121640.96,2994436.66,1122148.83,6120.600535249753,7368.783170008496,1841,6697,1661,7851,2992926.83,1121638.28,2990904.63,1127415.17,2994436.83,1122149.3,2996952.54,1115223.25
37d36812,a87433c9,1593.9030865456582,1593.9030865456582,169.0331860283426,169.64459061195868,167.53132050889104,17670.0,18538.0,6016,7459,3007076.5,1097262.72,3005505.08,1096995.95,5522.398191048818,6852.90333561617,1650,6016,1739,7459,3009944.31,1092543.34,3007076.5,1097262.72,3003125.45,1103422.43,3005505.08,1096995.95
7c607683,f03f10fe,1594.3955982125822,1594.435744268371,178.12952766923996,178.2659822758953,174.89490100152995,11523.0,10544.0,1182,20,2908164.81,1039157.55,2909380.21,1040189.49,6430.130361555815,5409.760003225874,1673,7000,1678,5822,2908573.41,1038688.21,2904399.46,1043579.5,2909380.01,1040189.78,2913024.06,1036191.48
c9578d27,d6c320d9,1596.393487740536,1596.4022065255501,178.23856583701576,178.70765533604282,178.0054868982698,11866.0,10860.0,1151,79,2905993.19,1032085.53,2907216.1,1033111.67,5814.182087843481,6603.282836233758,1715,6201,1494,6945,2906480.72,1031486.06,2902675.37,1035881.97,2907215.88,1033113.57,2911689.11,1028256.25
3aaa2b30,f16e25e3,1596.9501929614971,1596.9595809847685,174.08041907092968,176.70695455704808,70.56022248264222,10423.0,10158.0,4,0,2991484.33,1120062.4,2989887.41,1120072.22,6029.194102672382,6029.380352581852,1685,6395,1934,6584,2991484.34,1120062.5,2992608.53,1114139.04,2989887.41,1120072.22,2989380.1,1126080.22
200d233d,699ea575,1597.763174597835,1597.7693807307055,173.1312233074818,172.9362607285765,170.35533089238254,17269.0,13016.0,5895,1272,3011307.13,1100400.01,3012801.43,1100965.62,5396.728964965756,5283.414944796399,1970,5895,1354,5473,3008624.11,1105082.54,3011307.13,1100400.01,3013231.3,1099966.33,3011171.72,1104831.78
367456ce,cb879f40,1600.7805511684442,1600.7964724160847,178.81531429272317,179.30740938171675,179.98682438672344,17219.0,11644.0,6918,1026,2997123.59,1115696.09,2995649.68,1115071.52,6805.733252310218,7603.243900507182,1743,7311,1589,7903,2994968.11,1121737.55,2997282.57,1115337.45,2995922.42,1114384.03,2993189.47,1121479.12
8382f4b6,c9e980e8,1605.342527001852,1605.3870923238699,177.84225839728168,178.2526572403788,179.99402417732676,11816.0,11184.0,657,438,3009734.77,1116733.41,3008136.28,1116585.24,6425.997665016521,5620.777824936577,1713,6679,1903,6261,3009767.64,1116305.11,3009934.92,1122728.93,3008125.42,1116617.17,3007767.65,1111007.79
368fe682,be83e781,1606.1735144435006,1606.1735144435006,177.74284456850353,178.16962782980067,175.53160975203835,10730.0,10812.0,0,0,2902555.72,1026383.45,2904004.6,1027076.66,6102.378711764904,4450.330394139369,1480,6415,1555,4775,2902555.72,1026383.45,2898541.35,1030979.52,2904004.6,1027076.66,2907061.93,1023842.75
8a3da6d1,e7d0c1de,1606.6074075517627,1606.6074075517627,173.0274147602069,173.01637750003746,171.67474608685325,17521.0,17242.0,6333,6454,3007719.41,1110505.68,3006157.85,1110883.46,5752.657403617772,5959.511646737575,1741,6333,1744,6454,3007778.88,1104753.33,3007719.41,1110505.68,3006820.11,1116806.06,3006157.85,1110883.46
c42fe306,ebe69318,1607.1340233470592,1607.1461535593126,178.74633989399933,178.32763665101942,179.81848113674295,10974.0,11493.0,499,1205,2899738.31,1024810.55,2900916.44,1025903.66,6524.636972583345,6129.093928803715,1928,7022,1742,6717,2899804.94,1024728.83,2895526.78,1029655.11,2900480.24,1026355.25,2904599.33,1021816.65
ad2133a8,dc5fbe29,1607.814000841046,1607.9202728991265,179.6156447162655,179.64744173421164,178.51990660872198,13178.0,17852.0,1388,6554,2924641.07,1017257.53,2925927.29,1018222.26,6904.726799410749,6107.858915078126,1458,7186,1352,6554,2925288.47,1016348.98,2921251.35,1021950.49,2922389.41,1023201.15,2925927.29,1018222.26
2e43c2ea,37344c2a,1609.3363805308095,1609.345907193347,174.28225922967133,175.0180608338225,5.298721157306031,11406.0,10438.0,968,125,2916695.57,1043872.48,2917876.61,1044965.69,6797.516712925476,6355.796779987681,1651,7348,1746,6942,2916948.48,1043528.2,2912606.04,1048757.87,2917878.82,1044963.87,2922406.04,1040502.88
12203f2a,63559d57,1611.5092955362443,1611.5751338675827,156.49897504378592,156.15911369612238,175.53753217096784,11355.0,12473.0,231,1336,3014905.65,1114047.23,3013695.65,1112982.87,4450.589122678129,5311.182260570567,1730,4990,1741,5809,3014909.2,1114047.67,3013788.78,1118354.92,3013168.62,1113644.42,3016444.49,1109463.83
c9e980e8,eb06a4e7,1613.054642409673,1613.0801433283593,178.14686741944226,178.42695385383823,156.39010657524219,11590.0,17406.0,844,6378,3008121.88,1116373.47,3006508.83,1116369.6,5620.777824936577,5825.002030832418,1903,6261,1844,6378,3008125.42,1116617.17,3007767.65,1111007.79,3005950.27,1110571.44,3006508.83,1116369.6
94467f50,b7fea9ef,1614.1038334011405,1614.1292967413067,172.5701169131976,173.25731753851187,175.2047903990419,10092.0,14496.0,188,4478,2939341.46,1064793.63,2940719.31,1065634.38,4427.211910446528,5033.786921394247,2081,5115,1709,5574,2939340.52,1064793.68,2936354.06,1068061.9,2938423.52,1068838.63,2941310.12,1064714.73
1285a37b,cdc31d65,1614.6348210045091,1614.6348210045091,167.45566755607882,166.3184074242531,167.49014267439415,19408.0,17891.0,7402,6607,3013034.56,1086497.92,3011474.02,1086912.36,6889.553826083416,6005.198552803956,1806,7402,1768,6607,3016347.95,1080457.44,3013034.56,1086497.92,3007511.33,1091424.51,3011474.02,1086912.36
310c71a5,5a5d1982,1614.6595955806379,1614.6869394715034,178.77695720073538,178.0984359226433,179.95472329215065,11217.0,12411.0,702,1868,2907129.67,1032378.24,2908309.47,1033480.6,6497.176126595119,4912.0790271026435,1743,6987,1552,5445,2907298.67,1032190.03,2903040.49,1037097.29,2907405.34,1034469.25,2910703.12,1030828.76
177622d7,cdc31d65,1616.2112932409934,1616.2686145872497,178.87602497040913,178.46820481595856,179.80447138236394,12273.0,15609.0,491,4325,3008749.44,1087584.54,3009979.82,1088632.54,4374.189122066085,6005.198552803956,1545,4698,1768,6607,3008880.18,1087429.86,3005929.84,1090659.26,3007511.33,1091424.51,3011474.02,1086912.36
90386ee4,b32e4903,1616.4794947663188,1616.4848307361608,178.1364117255772,178.5786009913875,174.8901900283931,12016.0,10736.0,1200,139,2905450.41,1027698.64,2904180.14,1026698.93,4971.631061140723,6929.499926617908,1464,5303,1650,7419,2905005.24,1028477.03,2908167.08,1024640.38,2904181.88,1026696.68,2899603.31,1031898.09
48c1f673,9a6b0392,1617.9604000099523,1618.0007016380857,152.07593298346944,152.11832410786465,117.01786185499833,11206.0,10113.0,1185,0,2998359.82,1128715.28,2997231.78,1127555.4,4098.954239083402,5436.205020094431,1749,4665,1547,5801,2998825.85,1128297.54,2995808.6,1131072.0,2997231.78,1127555.4,2999044.31,1122430.26
b977be4a,d60430e6,1618.1736283232642,1618.2129705325403,174.38139312827477,177.65342723819717,176.8417676487975,10757.0,11211.0,39,678,2995286.18,1114619.64,2993675.13,1114467.97,7132.760702483987,3748.1438830972916,1578,7494,1665,4175,2995286.45,1114620.83,2997850.03,1107964.68,2993713.9,1114181.18,2992715.7,1117793.96
811f52b3,a7744f5b,1619.3919239022684,1619.4210830109125,178.5389315018615,178.60591191773204,179.79427500678386,13140.0,11144.0,2692,599,2905613.5,1033548.35,2906855.94,1034586.99,6104.991928258353,5542.818432142501,1838,6673,1640,6016,2906987.63,1031921.75,2903018.88,1036560.71,2906749.56,1034714.9,2910459.07,1030596.36
49dbc14c,f4d12d23,1620.3688425168266,1620.3688425168266,179.63509036763043,179.80395963209241,179.41942001409697,15703.0,15924.0,5197,5447,2913367.87,1043006.64,2914768.4,1043821.57,4908.556311880422,4897.39325022011,1326,5197,1747,5447,2910241.17,1046790.51,2913367.87,1043006.64,2917911.97,1040066.25,2914768.4,1043821.57
4ed93db6,bd6f0e19,1620.8881163113601,1620.9108302740997,178.70048335022838,178.92133170954193,179.95386596148734,16861.0,12098.0,6151,1503,3007496.55,1122230.3,3005876.25,1122273.96,5914.786134172615,6455.528022539988,1839,6495,1839,6978,3007332.06,1116661.89,3007503.19,1122574.2,3005988.13,1123257.02,3005655.06,1116810.09
d00e7eb9,e737965a,1621.2314436871463,1621.30980636033,179.45731706345515,179.1029252896644,177.6863948922677,17443.0,17852.0,7320,7263,2894567.81,1029360.26,2895752.25,1030467.28,6779.39417436399,7303.043825652138,1617,7320,1739,7693,2890134.96,1034489.59,2894567.81,1029360.26,2900286.09,1025301.18,2895458.72,1030781.23
43b06c70,c1d046f4,1621.4146561879147,1621.422713668372,159.93589673612695,159.4442270747493,158.52531864700651,17869.0,17309.0,6589,6248,3004283.6,1110549.04,3002663.28,1110608.61,6058.52422764822,6698.863805094217,1744,6589,1404,6916,3006368.17,1104860.43,3004283.6,1110549.04,3002662.01,1116640.31,3002669.15,1109941.45
bd4ae5da,e7d0c1de,1623.360658880149,1623.360658880149,176.2112301692194,177.5301063663792,129.38620733785584,17905.0,10788.0,6904,0,3008426.03,1116568.74,3006820.11,1116806.06,6253.065035788374,5959.511646737575,1899,6904,1744,6454,3008143.3,1110322.07,3008426.03,1116568.74,3006820.11,1116806.06,3006157.85,1110883.46
198a5607,46a301e9,1623.8592823888457,1623.866516219806,178.348534804192,179.06339250036396,179.24738843643777,10866.0,14071.0,575,3946,2972112.71,1095522.21,2973311.22,1096617.88,7484.06269820082,9439.853448449334,1843,8093,1736,9961,2972177.06,1095445.9,2967217.81,1101050.99,2971117.4,1099254.65,2977166.29,1092007.46
3407f5bf,5fb1c15f,1624.2737746142475,1624.300707381541,175.59326880817625,176.1663473594578,179.93057821873703,10631.0,11107.0,218,862,2928536.77,1055610.5,2929685.34,1056759.0,4932.229963870348,4408.854118577633,1671,5308,1997,4856,2928499.02,1055640.45,2931661.08,1051855.18,2929972.36,1056429.02,2926894.21,1059585.44
c96c018a,d50c649a,1624.6544477214486,1624.7324870885936,159.59369567571466,159.4323937266881,163.03373915023428,17997.0,17922.0,7136,6547,3002326.38,1110173.6,3003950.74,1110204.53,7240.460835996604,6123.165558075269,1443,7678,1675,6547,3002283.37,1116872.69,3002331.63,1109632.39,3006123.94,1104479.99,3003950.74,1110204.53
460f859e,833af382,1625.4793321970647,1625.4917641746129,179.820169556827,179.99188093267657,179.85801667052073,13831.0,12662.0,3371,2171,2914961.69,1039788.57,2916218.32,1040819.62,4478.858353308407,4852.259605688892,1646,4981,1749,5376,2913099.09,1041972.81,2915980.42,1038543.8,2917311.73,1039576.98,2914178.54,1043282.05
